"taxon_name";"frequency";"ornamental";"crop";"wild";"cultivated";"native";"range";"trend";"threat_2018";"threat_1998";"PlantGrowthForm"
"Carex hirta";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Carex hordeistichos";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";NA
"Carex hostiana";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Carex humilis";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Carex × involuta";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Carex laevigata";NA;NA;NA;NA;NA;"native";"ss";"<";"3";"3";NA
"Carex lasiocarpa";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"3";NA
"Carex leporina";NA;NA;NA;NA;NA;"native";"h";"<";"*";"*";NA
"Carex limosa";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Carex loliacea";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"kN";NA
"Carex melanostachya";NA;NA;NA;NA;NA;"native";"es";"=";"R";"2";NA
"Carex michelii";NA;NA;NA;NA;NA;"native";"es";"<";"1";"R";NA
"Carex microglochin";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"0";NA
"Carex × microstachya";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"kN";NA
"Carex montana";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"*";NA
"Carex mucronata";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Carex divulsa";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"kN";NA
"Carex muricata";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Carex pairae";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Carex polyphylla";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Carex spicata";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Carex myosuroides";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Carex nigra";NA;NA;NA;NA;NA;"native";"h";"<";"*";"*";NA
"Carex obtusata";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"1";NA
"Carex ornithopoda";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"*";NA
"Carex pallescens";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Carex pallidula";NA;NA;NA;NA;NA;"native";"es";"?";"R";"kN";NA
"Carex panicea";NA;NA;NA;NA;NA;"native";"h";"<<";"V";"V";NA
"Carex paniculata";NA;NA;NA;NA;NA;"native";"h";"=";"*";"V";NA
"Carex pauciflora";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Carex curvata";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Carex praecox";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"3";NA
"Carex pulicaris";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Carex punctata";NA;NA;NA;NA;NA;"native";"es";"<";"1";"2";NA
"Carex remota";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Carex rostrata";NA;NA;NA;NA;NA;"native";"h";"<";"*";"V";NA
"Carex rupestris";NA;NA;NA;NA;NA;"native";"es";"<";"1";"R";NA
"Carex secalina";NA;NA;NA;NA;NA;"native";"es";"<";"1";"3";NA
"Carex sempervirens";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Carex simpliciuscula";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Carex × strictiformis";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Carex strigosa";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Carex supina";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"3";NA
"Carex tomentosa";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"3";NA
"Carex trinervis";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";NA
"Carex × turfosa";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Carex vaginata";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";NA
"Carex vesicaria";NA;NA;NA;NA;NA;"native";"h";"<";"*";"V";NA
"Carex otrubae";NA;NA;NA;NA;NA;"native";"h";"<";"*";"V";NA
"Carex vulpina";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"3";NA
"Carex vulpinoidea";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Carlina biebersteinii";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";NA
"Carpesium cernuum";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"0";NA
"Catabrosa aquatica";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Catapodium rigidum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Caucalis platycarpos";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"3";NA
"Centaurea calcitrapa";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Centaurea diffusa";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Centaurea decipiens";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Centaurea jacea";NA;NA;NA;NA;NA;"native";"sh";"<";"*";"*";NA
"Centaurea thuillieri";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Centaurea nigra";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Centaurea nigrescens";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Centaurea stoebe";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Centaurea phrygia";NA;NA;NA;NA;NA;"native";"ss";"<<";"1";"*";NA
"Centaurea solstitialis";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Centaurea triumfettii";NA;NA;NA;NA;NA;"native";"es";"<";"1";"1";NA
"Centaurium littorale";NA;NA;NA;NA;NA;"native";"s";"=";"*";"V";NA
"Centaurium pulchellum";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Cephalanthera damasonium";NA;NA;NA;NA;NA;"native";"h";"<";"*";"*";NA
"Cephalanthera longifolia";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Cephalanthera rubra";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Cerastium alpinum";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Cerastium brachypetalum";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"*";NA
"Cerastium diffusum";NA;NA;NA;NA;NA;"native";"ss";"=";"3";"*";NA
"Cerastium fontanum";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Cerastium holosteoides";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Cerastium glomeratum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Cerastium latifolium";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Cerastium pumilum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Cerastium semidecandrum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Cerastium uniflorum";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Ceratophyllum demersum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Ceratophyllum submersum";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"V";NA
"Chaenorhinum minus";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Chaerophyllum aromaticum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Chaerophyllum hirsutum";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Chaerophyllum villarsii";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Chaerophyllum temulum";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Chamaecytisus ratisbonensis";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";NA
"Chamaecytisus supinus";NA;NA;NA;NA;NA;"native";"ss";"<";"3";"*";NA
"Chamorchis alpina";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Chenopodium album";NA;NA;NA;NA;NA;"native";"sh";">";"*";"*";NA
"Chenopodium opulifolium";NA;NA;NA;NA;NA;"native";"s";"<";"3";"V";NA
"Chenopodium striatiforme";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Chenopodium suecicum";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Chenopodium ficifolium";NA;NA;NA;NA;NA;"native";"h";">";"*";"*";NA
"Chenopodium lobodontum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Chenopodium vulvaria";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Chimaphila umbellata";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";"shrub"
"Chondrilla chondrilloides";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"2";NA
"Chondrilla juncea";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"*";NA
"Chrysosplenium alternifolium";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Chrysosplenium oppositifolium";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Cicendia filiformis";NA;NA;NA;NA;NA;"native";"ss";"<<";"2";"1";NA
"Cicerbita macrophylla";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Cicerbita plumieri";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";NA
"Cicuta virosa";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"3";NA
"Circaea alpina";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Circaea × intermedia";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Circaea lutetiana";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Cirsium arvense";NA;NA;NA;NA;NA;"native";"sh";">";"*";"*";NA
"Cirsium canum";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";NA
"Cirsium dissectum";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";NA
"Cirsium heterophyllum";NA;NA;NA;NA;NA;"native";"s";"=";"V";"*";NA
"Cirsium oleraceum";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Cirsium palustre";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Cirsium spinosissimum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Cirsium tuberosum";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Cirsium vulgare";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Cladium mariscus";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Clinopodium vulgare";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Cochlearia anglica";NA;NA;NA;NA;NA;"native";"s";"=";"V";"*";NA
"Cochlearia danica";NA;NA;NA;NA;NA;"native";"mh";">";"*";"*";NA
"Cochlearia bavarica";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";NA
"Cochlearia pyrenaica";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"3";NA
"Coincya monensis";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Coleanthus subtilis";NA;NA;NA;NA;NA;"native";"ss";"<";"V";"3";NA
"Colutea arborescens";NA;NA;NA;NA;NA;"native";"mh";"?";"*";"3";"shrub"
"Comastoma tenellum";NA;NA;NA;NA;NA;"native";"es";"=";"R";"3";NA
"Conium maculatum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Conopodium majus";NA;NA;NA;NA;NA;"native";"ss";">";"*";"*";NA
"Conringia orientalis";NA;NA;NA;NA;NA;"native";"ss";"<<";"1";"2";NA
"Convolvulus arvensis";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Corallorhiza trifida";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Corispermum marschallii";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Cornus mas";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";"shrub"
"Coronilla coronata";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";NA
"Coronilla vaginalis";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";NA
"Corrigiola litoralis";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Corydalis intermedia";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Corydalis pumila";NA;NA;NA;NA;NA;"native";"s";"<";"V";"*";NA
"Cotinus coggygria";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"shrub"
"Cotoneaster acutifolius";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";"shrub"
"Cotoneaster ambiguus";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Cotoneaster dielsianus";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";"shrub"
"Cotoneaster divaricatus";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Cotoneaster integerrimus";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"*";"shrub"
"Cotoneaster tomentosus";NA;NA;NA;NA;NA;"native";"s";"<";"V";"*";"shrub"
"Crassula aquatica";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"0";NA
"Crassula helmsii";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Crassula tillaea";NA;NA;NA;NA;NA;"native";"es";"<<";"2";"0";NA
"Crataegus laevigata";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"shrub"
"Crataegus × macrocarpa";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";"shrub"
"Crataegus × media";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Crepis alpestris";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";NA
"Crepis biennis";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Crepis capillaris";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Crepis conyzifolia";NA;NA;NA;NA;NA;"native";"ss";"=";"3";"*";NA
"Crepis foetida";NA;NA;NA;NA;NA;"native";"s";"<<";"V";"V";NA
"Crepis mollis";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"3";NA
"Crepis paludosa";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Crepis pontana";NA;NA;NA;NA;NA;"native";"ss";"=";"3";"*";NA
"Crepis praemorsa";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"3";NA
"Crepis pulchra";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Crepis setosa";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Crepis tectorum";NA;NA;NA;NA;NA;"native";"h";"<";"*";"*";NA
"Crepis vesicaria";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"*";NA
"Crithmum maritimum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"kN";NA
"Cruciata laevipes";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Cryptogramma crispa";NA;NA;NA;NA;NA;"native";"es";"<";"2";"2";NA
"Cuscuta campestris";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Cuscuta epilinum";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"0";NA
"Cuscuta epithymum";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"*";NA
"Cuscuta europaea";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Cuscuta gronovii";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Cuscuta lupuliformis";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Cynoglossum germanicum";NA;NA;NA;NA;NA;"native";"s";"<";"V";"*";NA
"Cynoglossum officinale";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"*";NA
"Cyperus flavescens";NA;NA;NA;NA;NA;"native";"ss";"<<";"1";"2";NA
"Cyperus fuscus";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"*";NA
"Cyperus michelianus";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"1";NA
"Cystopteris alpina";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Cystopteris fragilis";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"*";NA
"Cystopteris montana";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Cystopteris sudetica";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";NA
"Cytisus nigricans";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";"shrub"
"Cytisus scoparius";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"shrub"
"Dactylorhiza incarnata";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"2";NA
"Dactylorhiza maculata";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"nb";NA
"Dactylorhiza majalis";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"3";NA
"Dactylorhiza sambucina";NA;NA;NA;NA;NA;"native";"ss";"<<";"2";"2";NA
"Danthonia alpina";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"2";NA
"Danthonia decumbens";NA;NA;NA;NA;NA;"native";"h";"<<";"V";"*";NA
"Deschampsia media";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"1";NA
"Deschampsia setacea";NA;NA;NA;NA;NA;"native";"es";"<<";"2";"2";NA
"Descurainia sophia";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Dianthus armeria";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"V";NA
"Dianthus giganteus";NA;NA;NA;NA;NA;"established non-native";"ss";"?";"*";"kN";NA
"Dichoropetalum carvifolia";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Digitaria ischaemum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Diplotaxis muralis";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Diplotaxis tenuifolia";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Diplotaxis viminea";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Dipsacus laciniatus";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Dipsacus pilosus";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Dipsacus strigosus";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Dittrichia graveolens";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Doronicum glaciale";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";NA
"Draba dubia";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";NA
"Draba fladnizensis";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";NA
"Draba incana";NA;NA;NA;NA;NA;"native";"es";"=";"R";"kN";NA
"Draba muralis";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Draba nemorosa";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Draba siliquosa";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Draba tomentosa";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Draba praecox";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Draba verna";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Dryopteris carthusiana";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Dryopteris dilatata";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Dryopteris expansa";NA;NA;NA;NA;NA;"native";"s";">";"*";"*";NA
"Dryopteris cristata";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"3";NA
"Dryopteris borreri";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Dryopteris cambrensis";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"nb";NA
"Dryopteris pseudodisjuncta";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Dryopteris filix-mas";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Dryopteris oreades";NA;NA;NA;NA;NA;"native";"es";"?";"R";"*";NA
"Dryopteris remota";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Dryopteris villarii";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Dysphania pumilio";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Echinochloa crus-galli";NA;NA;NA;NA;NA;"native";"h";">";"*";"*";NA
"Echinochloa muricata";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Echium vulgare";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Elatine alsinastrum";NA;NA;NA;NA;NA;"native";"ss";"<<";"2";"2";NA
"Elatine hexandra";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Elatine hydropiper";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Elatine triandra";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Eleocharis multicaulis";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Eleocharis ovata";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Eleocharis mamillata";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Eleocharis uniglumis";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Eleocharis parvula";NA;NA;NA;NA;NA;"native";"ss";"<<";"2";"1";NA
"Eleocharis quinqueflora";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"× Elyleymus bergrothii";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Elymus aenaeanus";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Elymus athericus";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Elymus caninus";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Epilobium alpestre";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Epilobium alsinifolium";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Epilobium anagallidifolium";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"*";NA
"Epilobium brachycarpum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Epilobium ciliatum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Epilobium collinum";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"*";NA
"Epilobium duriaei";NA;NA;NA;NA;NA;"native";"es";"=";"R";"kN";NA
"Epilobium lanceolatum";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"*";NA
"Epilobium montanum";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Epilobium nutans";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"3";NA
"Epilobium obscurum";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"*";NA
"Epilobium palustre";NA;NA;NA;NA;NA;"native";"h";"<<";"V";"*";NA
"Epilobium parviflorum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Epilobium roseum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Epilobium tetragonum";NA;NA;NA;NA;NA;"native";"h";">";"*";"*";NA
"Epipactis albensis";NA;NA;NA;NA;NA;"native";"es";"<";"1";"*";NA
"Epipactis bugacensis";NA;NA;NA;NA;NA;"native";"es";"?";"R";"kN";NA
"Epipactis leptochila";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Epipactis muelleri";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Epipactis phyllanthes";NA;NA;NA;NA;NA;"native";"es";"(<)";"2";"*";NA
"Epipactis microphylla";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Epipogium aphyllum";NA;NA;NA;NA;NA;"native";"ss";"<<";"2";"2";NA
"Equisetum × alsaticum";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Equisetum arvense";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Equisetum × dycei";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Equisetum fluviatile";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Equisetum × font-queri";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Equisetum × geissertii";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Equisetum hyemale";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"*";NA
"Equisetum × litorale";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Equisetum × meridionale";NA;NA;NA;NA;NA;"native";"es";"=";"R";"kN";NA
"Equisetum × moorei";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"*";NA
"Equisetum palustre";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Equisetum pratense";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"*";NA
"Equisetum ramosissimum";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Equisetum sylvaticum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Equisetum telmateia";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Equisetum × trachyodon";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";NA
"Equisetum variegatum";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Eragrostis cilianensis";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Eragrostis minor";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Eragrostis multicaulis";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Eragrostis pilosa";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Erechtites hieraciifolius";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Erigeron acris";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Erigeron muralis";NA;NA;NA;NA;NA;"native";"mh";"?";"*";"nb";NA
"Erigeron neglectus";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Erigeron atticus";NA;NA;NA;NA;NA;"native";"es";"<";"1";"R";NA
"Erigeron canadensis";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Erigeron glabratus";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Erigeron schleicheri";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";NA
"Erigeron sumatrensis";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Eriophorum gracile";NA;NA;NA;NA;NA;"native";"ss";"<<<";"1";"1";NA
"Eriophorum scheuchzeri";NA;NA;NA;NA;NA;"native";"ss";"=";"3";"*";NA
"Erodium cicutarium";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Erodium lebelii";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Erucastrum gallicum";NA;NA;NA;NA;NA;"native";"s";"<";"V";"*";NA
"Erucastrum nasturtiifolium";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Eryngium campestre";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
